protein1 protein2 combined_score
9606.ENSP00000003084 9606.ENSP00000335463 252
9606.ENSP00000003084 9606.ENSP00000264926 189
9606.ENSP00000003084 9606.ENSP00000333203 181
9606.ENSP00000003084 9606.ENSP00000225525 161
9606.ENSP00000003084 9606.ENSP00000297504 196
9606.ENSP00000003084 9606.ENSP00000254227 178
9606.ENSP00000003084 9606.ENSP00000355865 658
9606.ENSP00000003084 9606.ENSP00000233735 198
9606.ENSP00000003084 9606.ENSP00000363779 210
9606.ENSP00000003084 9606.ENSP00000264896 499
9606.ENSP00000003084 9606.ENSP00000218075 543
9606.ENSP00000003084 9606.ENSP00000377424 208
9606.ENSP00000003084 9606.ENSP00000262965 159
9606.ENSP00000003084 9606.ENSP00000311165 531
9606.ENSP00000003084 9606.ENSP00000246914 426
9606.ENSP00000003084 9606.ENSP00000411532 182
9606.ENSP00000003084 9606.ENSP00000324856 223
9606.ENSP00000003084 9606.ENSP00000343405 264
9606.ENSP00000003084 9606.ENSP00000418960 420
9606.ENSP00000003084 9606.ENSP00000395983 331
9606.ENSP00000003084 9606.ENSP00000264428 545
9606.ENSP00000003084 9606.ENSP00000251102 165
9606.ENSP00000003084 9606.ENSP00000283179 428
9606.ENSP00000003084 9606.ENSP00000216492 261
9606.ENSP00000003084 9606.ENSP00000356102 942
9606.ENSP00000003084 9606.ENSP00000482358 302
9606.ENSP00000003084 9606.ENSP00000369860 160
9606.ENSP00000003084 9606.ENSP00000358866 751
9606.ENSP00000003084 9606.ENSP00000265070 422
9606.ENSP00000003084 9606.ENSP00000362768 208
9606.ENSP00000003084 9606.ENSP00000337128 192
9606.ENSP00000003084 9606.ENSP00000251849 164
9606.ENSP00000003084 9606.ENSP00000264230 384
9606.ENSP00000003084 9606.ENSP00000369127 891
9606.ENSP00000003084 9606.ENSP00000430432 177
9606.ENSP00000003084 9606.ENSP00000269576 285
9606.ENSP00000003084 9606.ENSP00000344741 170
9606.ENSP00000003084 9606.ENSP00000360798 200
9606.ENSP00000003084 9606.ENSP00000420213 168
9606.ENSP00000003084 9606.ENSP00000269305 417
9606.ENSP00000003084 9606.ENSP00000362108 160
9606.ENSP00000003084 9606.ENSP00000258149 161
9606.ENSP00000003084 9606.ENSP00000355330 443
9606.ENSP00000003084 9606.ENSP00000217515 359
9606.ENSP00000003084 9606.ENSP00000421326 168
9606.ENSP00000003084 9606.ENSP00000275493 385
9606.ENSP00000003084 9606.ENSP00000347184 377
9606.ENSP00000003084 9606.ENSP00000379568 165
9606.ENSP00000003084 9606.ENSP00000262027 165
9606.ENSP00000003084 9606.ENSP00000416293 245
9606.ENSP00000003084 9606.ENSP00000333298 343
9606.ENSP00000003084 9606.ENSP00000252242 346
9606.ENSP00000003084 9606.ENSP00000324810 900
9606.ENSP00000003084 9606.ENSP00000300935 346
9606.ENSP00000003084 9606.ENSP00000265563 923
9606.ENSP00000003084 9606.ENSP00000264079 211
9606.ENSP00000003084 9606.ENSP00000485659 587
9606.ENSP00000003084 9606.ENSP00000296255 188
9606.ENSP00000003084 9606.ENSP00000262554 216
9606.ENSP00000003084 9606.ENSP00000319591 152
9606.ENSP00000003084 9606.ENSP00000248572 900
9606.ENSP00000003084 9606.ENSP00000361927 237
9606.ENSP00000003084 9606.ENSP00000365256 567
9606.ENSP00000003084 9606.ENSP00000264914 205
9606.ENSP00000003084 9606.ENSP00000448165 159
9606.ENSP00000003084 9606.ENSP00000334061 933
9606.ENSP00000003084 9606.ENSP00000315602 201
9606.ENSP00000003084 9606.ENSP00000347821 212
9606.ENSP00000003084 9606.ENSP00000312304 244
9606.ENSP00000003084 9606.ENSP00000288139 233
9606.ENSP00000003084 9606.ENSP00000266088 535
9606.ENSP00000003084 9606.ENSP00000263864 181
9606.ENSP00000003084 9606.ENSP00000273986 328
9606.ENSP00000003084 9606.ENSP00000316152 437
9606.ENSP00000003084 9606.ENSP00000387362 335
9606.ENSP00000003084 9606.ENSP00000350310 306
9606.ENSP00000003084 9606.ENSP00000217958 904
9606.ENSP00000003084 9606.ENSP00000311360 153
9606.ENSP00000003084 9606.ENSP00000291295 369
9606.ENSP00000003084 9606.ENSP00000284981 206
9606.ENSP00000003084 9606.ENSP00000459962 244
9606.ENSP00000003084 9606.ENSP00000400057 206
9606.ENSP00000003084 9606.ENSP00000407586 305
9606.ENSP00000003084 9606.ENSP00000234420 190
9606.ENSP00000003084 9606.ENSP00000344456 702
9606.ENSP00000003084 9606.ENSP00000266376 248
9606.ENSP00000003084 9606.ENSP00000394485 996
9606.ENSP00000003084 9606.ENSP00000273047 715
9606.ENSP00000003084 9606.ENSP00000354739 192
9606.ENSP00000003084 9606.ENSP00000424827 689
9606.ENSP00000003084 9606.ENSP00000229195 297
9606.ENSP00000003084 9606.ENSP00000268122 152
9606.ENSP00000003084 9606.ENSP00000428564 933
9606.ENSP00000003084 9606.ENSP00000314151 261
9606.ENSP00000003084 9606.ENSP00000405965 635
9606.ENSP00000003084 9606.ENSP00000306512 609
9606.ENSP00000003084 9606.ENSP00000382770 276
9606.ENSP00000003084 9606.ENSP00000430269 513
9606.ENSP00000003084 9606.ENSP00000370083 481
9606.ENSP00000003084 9606.ENSP00000262039 233
9606.ENSP00000003084 9606.ENSP00000357067 170
9606.ENSP00000003084 9606.ENSP00000347379 407
9606.ENSP00000003084 9606.ENSP00000234313 150
9606.ENSP00000003084 9606.ENSP00000286628 435
9606.ENSP00000003084 9606.ENSP00000366395 403
9606.ENSP00000003084 9606.ENSP00000354394 234
9606.ENSP00000003084 9606.ENSP00000297439 228
9606.ENSP00000003084 9606.ENSP00000291009 414
9606.ENSP00000003084 9606.ENSP00000258198 604
9606.ENSP00000003084 9606.ENSP00000274547 540
9606.ENSP00000003084 9606.ENSP00000386884 171
9606.ENSP00000003084 9606.ENSP00000401802 905
9606.ENSP00000003084 9606.ENSP00000360645 177
9606.ENSP00000003084 9606.ENSP00000271751 253
9606.ENSP00000003084 9606.ENSP00000218516 387
9606.ENSP00000003084 9606.ENSP00000354558 287
9606.ENSP00000003084 9606.ENSP00000467024 190
9606.ENSP00000003084 9606.ENSP00000290541 908
9606.ENSP00000003084 9606.ENSP00000393097 540
9606.ENSP00000003084 9606.ENSP00000447006 174
9606.ENSP00000003084 9606.ENSP00000313581 161
9606.ENSP00000003084 9606.ENSP00000337255 325
9606.ENSP00000003084 9606.ENSP00000285379 581
9606.ENSP00000003084 9606.ENSP00000431512 629
9606.ENSP00000003084 9606.ENSP00000365714 590
9606.ENSP00000003084 9606.ENSP00000295777 161
9606.ENSP00000003084 9606.ENSP00000397026 186
9606.ENSP00000003084 9606.ENSP00000373696 446
9606.ENSP00000003084 9606.ENSP00000444688 161
9606.ENSP00000003084 9606.ENSP00000294309 181
9606.ENSP00000003084 9606.ENSP00000284288 243
9606.ENSP00000003084 9606.ENSP00000355533 545
9606.ENSP00000003084 9606.ENSP00000262367 215
9606.ENSP00000003084 9606.ENSP00000274093 543
9606.ENSP00000003084 9606.ENSP00000387699 262
9606.ENSP00000003084 9606.ENSP00000395708 532
9606.ENSP00000003084 9606.ENSP00000318351 431
9606.ENSP00000003084 9606.ENSP00000368966 210
9606.ENSP00000003084 9606.ENSP00000358107 168
9606.ENSP00000003084 9606.ENSP00000229239 434
9606.ENSP00000003084 9606.ENSP00000234590 165
9606.ENSP00000003084 9606.ENSP00000410294 180
9606.ENSP00000003084 9606.ENSP00000349428 248
9606.ENSP00000003084 9606.ENSP00000263168 387
9606.ENSP00000003084 9606.ENSP00000363149 215
9606.ENSP00000003084 9606.ENSP00000381070 213
9606.ENSP00000003084 9606.ENSP00000360806 256
9606.ENSP00000003084 9606.ENSP00000402515 218
9606.ENSP00000003084 9606.ENSP00000358404 165
9606.ENSP00000003084 9606.ENSP00000264930 161
9606.ENSP00000003084 9606.ENSP00000476767 638
9606.ENSP00000003084 9606.ENSP00000351957 736
9606.ENSP00000003084 9606.ENSP00000371634 158
9606.ENSP00000003084 9606.ENSP00000226413 253
9606.ENSP00000003084 9606.ENSP00000347038 166
9606.ENSP00000003084 9606.ENSP00000281317 156
9606.ENSP00000003084 9606.ENSP00000367459 499
9606.ENSP00000003100 9606.ENSP00000263847 152
9606.ENSP00000003100 9606.ENSP00000301729 195
9606.ENSP00000003100 9606.ENSP00000360034 209
9606.ENSP00000003100 9606.ENSP00000293404 178
9606.ENSP00000003100 9606.ENSP00000405330 229
9606.ENSP00000003100 9606.ENSP00000256545 447
9606.ENSP00000003100 9606.ENSP00000336702 255
9606.ENSP00000003100 9606.ENSP00000339001 233
9606.ENSP00000003100 9606.ENSP00000443551 811
9606.ENSP00000003100 9606.ENSP00000265322 285
9606.ENSP00000003100 9606.ENSP00000325136 182
9606.ENSP00000003100 9606.ENSP00000334553 318
9606.ENSP00000003100 9606.ENSP00000417052 619
9606.ENSP00000003100 9606.ENSP00000289547 300
9606.ENSP00000003100 9606.ENSP00000380837 999
9606.ENSP00000003100 9606.ENSP00000322323 315
9606.ENSP00000003100 9606.ENSP00000362936 150
9606.ENSP00000003100 9606.ENSP00000360317 633
9606.ENSP00000003100 9606.ENSP00000325822 284
9606.ENSP00000003100 9606.ENSP00000356545 153
9606.ENSP00000003100 9606.ENSP00000483254 150
9606.ENSP00000003100 9606.ENSP00000354554 353
9606.ENSP00000003100 9606.ENSP00000346839 283
9606.ENSP00000003100 9606.ENSP00000264668 188
9606.ENSP00000003100 9606.ENSP00000201586 181
9606.ENSP00000003100 9606.ENSP00000353920 160
9606.ENSP00000003100 9606.ENSP00000366927 226
9606.ENSP00000003100 9606.ENSP00000307549 277
9606.ENSP00000003100 9606.ENSP00000377192 177
9606.ENSP00000003100 9606.ENSP00000264005 174
9606.ENSP00000003100 9606.ENSP00000447149 350
9606.ENSP00000003100 9606.ENSP00000474090 168
9606.ENSP00000003100 9606.ENSP00000234310 262
9606.ENSP00000003100 9606.ENSP00000314709 216
9606.ENSP00000003100 9606.ENSP00000433511 208
9606.ENSP00000003100 9606.ENSP00000219481 155
9606.ENSP00000003100 9606.ENSP00000465500 258
9606.ENSP00000003100 9606.ENSP00000311005 216
9606.ENSP00000003100 9606.ENSP00000312652 152
9606.ENSP00000003100 9606.ENSP00000362524 154
9606.ENSP00000003100 9606.ENSP00000445175 198
9606.ENSP00000003100 9606.ENSP00000348069 957
9606.ENSP00000003100 9606.ENSP00000229795 238
9606.ENSP00000003100 9606.ENSP00000481029 188
9606.ENSP00000003100 9606.ENSP00000381992 214
9606.ENSP00000003100 9606.ENSP00000380759 156
9606.ENSP00000003100 9606.ENSP00000319622 152
9606.ENSP00000003100 9606.ENSP00000290866 248
9606.ENSP00000003100 9606.ENSP00000261835 415
9606.ENSP00000003100 9606.ENSP00000259818 210
9606.ENSP00000003100 9606.ENSP00000339063 160
9606.ENSP00000003100 9606.ENSP00000388806 150
9606.ENSP00000003100 9606.ENSP00000439012 237
9606.ENSP00000003100 9606.ENSP00000239231 181
9606.ENSP00000003100 9606.ENSP00000295746 179
9606.ENSP00000003100 9606.ENSP00000292476 276
9606.ENSP00000003100 9606.ENSP00000309477 212
9606.ENSP00000003100 9606.ENSP00000265723 208
9606.ENSP00000003100 9606.ENSP00000482075 151
9606.ENSP00000003100 9606.ENSP00000346173 179
9606.ENSP00000003100 9606.ENSP00000354876 154
9606.ENSP00000003100 9606.ENSP00000396308 260
9606.ENSP00000003100 9606.ENSP00000408025 199
9606.ENSP00000003100 9606.ENSP00000272317 376
9606.ENSP00000003100 9606.ENSP00000272298 311
9606.ENSP00000003100 9606.ENSP00000332679 311
9606.ENSP00000003100 9606.ENSP00000332565 161
9606.ENSP00000003100 9606.ENSP00000451291 181
9606.ENSP00000003100 9606.ENSP00000256078 220
9606.ENSP00000003100 9606.ENSP00000357873 182
9606.ENSP00000003100 9606.ENSP00000440246 158
9606.ENSP00000003100 9606.ENSP00000350869 165
9606.ENSP00000003100 9606.ENSP00000314396 156
9606.ENSP00000003100 9606.ENSP00000358548 207
9606.ENSP00000003100 9606.ENSP00000324173 296
9606.ENSP00000003100 9606.ENSP00000272203 187
9606.ENSP00000003100 9606.ENSP00000301455 179
9606.ENSP00000003100 9606.ENSP00000419692 198
9606.ENSP00000003100 9606.ENSP00000356015 724
9606.ENSP00000003100 9606.ENSP00000286428 151
9606.ENSP00000003100 9606.ENSP00000363817 197
9606.ENSP00000003100 9606.ENSP00000277010 931
9606.ENSP00000003100 9606.ENSP00000351108 150
9606.ENSP00000003100 9606.ENSP00000337688 158
9606.ENSP00000003100 9606.ENSP00000264193 617
9606.ENSP00000003100 9606.ENSP00000438689 162
9606.ENSP00000003100 9606.ENSP00000264705 186
9606.ENSP00000003100 9606.ENSP00000298910 324
9606.ENSP00000003100 9606.ENSP00000221496 186
9606.ENSP00000003100 9606.ENSP00000430338 517
9606.ENSP00000003100 9606.ENSP00000333685 216
9606.ENSP00000003100 9606.ENSP00000382342 151
9606.ENSP00000003100 9606.ENSP00000297785 231
9606.ENSP00000003100 9606.ENSP00000243077 205
9606.ENSP00000003100 9606.ENSP00000268053 669
9606.ENSP00000003100 9606.ENSP00000358695 164
9606.ENSP00000003100 9606.ENSP00000478255 177
9606.ENSP00000003100 9606.ENSP00000451828 173
9606.ENSP00000003100 9606.ENSP00000265641 200
9606.ENSP00000003100 9606.ENSP00000287820 240
9606.ENSP00000003100 9606.ENSP00000466897 150
9606.ENSP00000003100 9606.ENSP00000318867 205
9606.ENSP00000003100 9606.ENSP00000408860 358
9606.ENSP00000003100 9606.ENSP00000397673 246
9606.ENSP00000003100 9606.ENSP00000318687 166
9606.ENSP00000003100 9606.ENSP00000379182 239
9606.ENSP00000003100 9606.ENSP00000272286 434
9606.ENSP00000003100 9606.ENSP00000393312 321
9606.ENSP00000003100 9606.ENSP00000341044 192
9606.ENSP00000003100 9606.ENSP00000389326 198
9606.ENSP00000003100 9606.ENSP00000477781 279
9606.ENSP00000003100 9606.ENSP00000274024 188
9606.ENSP00000003100 9606.ENSP00000306010 168
9606.ENSP00000003100 9606.ENSP00000175506 167
9606.ENSP00000003100 9606.ENSP00000363329 170
9606.ENSP00000003100 9606.ENSP00000399888 392
9606.ENSP00000003100 9606.ENSP00000246194 248
9606.ENSP00000003100 9606.ENSP00000360609 532
9606.ENSP00000003100 9606.ENSP00000363377 190
9606.ENSP00000003100 9606.ENSP00000265732 201
9606.ENSP00000003100 9606.ENSP00000260270 434
9606.ENSP00000003100 9606.ENSP00000315644 231
9606.ENSP00000003100 9606.ENSP00000356331 189
9606.ENSP00000003100 9606.ENSP00000336528 359
9606.ENSP00000003100 9606.ENSP00000371532 218
9606.ENSP00000003100 9606.ENSP00000349437 191
9606.ENSP00000003100 9606.ENSP00000420168 221
9606.ENSP00000003100 9606.ENSP00000368066 183
9606.ENSP00000003100 9606.ENSP00000376609 176
9606.ENSP00000003100 9606.ENSP00000365596 163
9606.ENSP00000003100 9606.ENSP00000219240 346
9606.ENSP00000003100 9606.ENSP00000298510 175
9606.ENSP00000003100 9606.ENSP00000261303 195
9606.ENSP00000003100 9606.ENSP00000360372 628
9606.ENSP00000003100 9606.ENSP00000462468 183
9606.ENSP00000003100 9606.ENSP00000443459 190
9606.ENSP00000003100 9606.ENSP00000368119 161
9606.ENSP00000003100 9606.ENSP00000303208 297
9606.ENSP00000003100 9606.ENSP00000252486 218
9606.ENSP00000003100 9606.ENSP00000359380 656
9606.ENSP00000003100 9606.ENSP00000292427 321
9606.ENSP00000003100 9606.ENSP00000332369 232
9606.ENSP00000003100 9606.ENSP00000221418 212
9606.ENSP00000003100 9606.ENSP00000301012 956
9606.ENSP00000003100 9606.ENSP00000401191 156
9606.ENSP00000003100 9606.ENSP00000370748 975
9606.ENSP00000003100 9606.ENSP00000312987 180
9606.ENSP00000003100 9606.ENSP00000345179 285
9606.ENSP00000003100 9606.ENSP00000253792 397
9606.ENSP00000003100 9606.ENSP00000349616 175
9606.ENSP00000003100 9606.ENSP00000369703 194
9606.ENSP00000003100 9606.ENSP00000360365 183
9606.ENSP00000003100 9606.ENSP00000291539 302
9606.ENSP00000003100 9606.ENSP00000354532 233
9606.ENSP00000003100 9606.ENSP00000261308 230
9606.ENSP00000003100 9606.ENSP00000359795 161
9606.ENSP00000003100 9606.ENSP00000260682 377
9606.ENSP00000003100 9606.ENSP00000256383 165
9606.ENSP00000003100 9606.ENSP00000339145 270
9606.ENSP00000003100 9606.ENSP00000301244 242
9606.ENSP00000003100 9606.ENSP00000369461 312
9606.ENSP00000003100 9606.ENSP00000263574 159
9606.ENSP00000003100 9606.ENSP00000353820 378
9606.ENSP00000003100 9606.ENSP00000420914 169
9606.ENSP00000003100 9606.ENSP00000454071 469
9606.ENSP00000003100 9606.ENSP00000357787 568
9606.ENSP00000003100 9606.ENSP00000359910 183
9606.ENSP00000003100 9606.ENSP00000283148 171
9606.ENSP00000003100 9606.ENSP00000466799 239
9606.ENSP00000003100 9606.ENSP00000480828 995
9606.ENSP00000003100 9606.ENSP00000260363 282
9606.ENSP00000003100 9606.ENSP00000265276 292
9606.ENSP00000003100 9606.ENSP00000265838 631
9606.ENSP00000003100 9606.ENSP00000260645 452
9606.ENSP00000003100 9606.ENSP00000425133 159
9606.ENSP00000003100 9606.ENSP00000363641 155
9606.ENSP00000003100 9606.ENSP00000348019 166
9606.ENSP00000003100 9606.ENSP00000241052 229
9606.ENSP00000003100 9606.ENSP00000266529 150
9606.ENSP00000003100 9606.ENSP00000317159 469
9606.ENSP00000003100 9606.ENSP00000315931 207
9606.ENSP00000003100 9606.ENSP00000305372 153
9606.ENSP00000003100 9606.ENSP00000325120 152
9606.ENSP00000003100 9606.ENSP00000242057 227
9606.ENSP00000003100 9606.ENSP00000335620 152
9606.ENSP00000003100 9606.ENSP00000287936 978
9606.ENSP00000003100 9606.ENSP00000337354 150
9606.ENSP00000003100 9606.ENSP00000386284 556
9606.ENSP00000003100 9606.ENSP00000372067 156
9606.ENSP00000003100 9606.ENSP00000259053 169
9606.ENSP00000003100 9606.ENSP00000310723 174
9606.ENSP00000003100 9606.ENSP00000479504 321
9606.ENSP00000003100 9606.ENSP00000216484 203
9606.ENSP00000003100 9606.ENSP00000227524 672
9606.ENSP00000003100 9606.ENSP00000296412 155
9606.ENSP00000003100 9606.ENSP00000376024 245
9606.ENSP00000003100 9606.ENSP00000261733 246
9606.ENSP00000003100 9606.ENSP00000384708 159
9606.ENSP00000003100 9606.ENSP00000354476 965
9606.ENSP00000003100 9606.ENSP00000226253 156
9606.ENSP00000003100 9606.ENSP00000297494 209
9606.ENSP00000003100 9606.ENSP00000362690 187
9606.ENSP00000003100 9606.ENSP00000276449 305
9606.ENSP00000003100 9606.ENSP00000354468 734
9606.ENSP00000003100 9606.ENSP00000258886 177
9606.ENSP00000003100 9606.ENSP00000301141 334
9606.ENSP00000003100 9606.ENSP00000359740 191
9606.ENSP00000003100 9606.ENSP00000299300 172
9606.ENSP00000003100 9606.ENSP00000310226 168
9606.ENSP00000003100 9606.ENSP00000412324 282
9606.ENSP00000003100 9606.ENSP00000346827 253
9606.ENSP00000003100 9606.ENSP00000215832 242
9606.ENSP00000003100 9606.ENSP00000377380 154
9606.ENSP00000003100 9606.ENSP00000295834 173
9606.ENSP00000003100 9606.ENSP00000384517 152
9606.ENSP00000003100 9606.ENSP00000426503 270
9606.ENSP00000003100 9606.ENSP00000313199 150
9606.ENSP00000003100 9606.ENSP00000285968 170
9606.ENSP00000003100 9606.ENSP00000341289 216
9606.ENSP00000003100 9606.ENSP00000282841 641
9606.ENSP00000003100 9606.ENSP00000360569 172
9606.ENSP00000003100 9606.ENSP00000246957 259
9606.ENSP00000003100 9606.ENSP00000424123 275
9606.ENSP00000003100 9606.ENSP00000353720 176
9606.ENSP00000003100 9606.ENSP00000295851 183
9606.ENSP00000003100 9606.ENSP00000353246 232
9606.ENSP00000003100 9606.ENSP00000417602 155
9606.ENSP00000003100 9606.ENSP00000393795 473
9606.ENSP00000003100 9606.ENSP00000280612 181
9606.ENSP00000003100 9606.ENSP00000381231 247
9606.ENSP00000003100 9606.ENSP00000251871 189
9606.ENSP00000003100 9606.ENSP00000200453 150
9606.ENSP00000003100 9606.ENSP00000295770 170
9606.ENSP00000003100 9606.ENSP00000304592 446
9606.ENSP00000003100 9606.ENSP00000285930 169
9606.ENSP00000003100 9606.ENSP00000283131 242
9606.ENSP00000003100 9606.ENSP00000307786 532
9606.ENSP00000003100 9606.ENSP00000370460 269
9606.ENSP00000003100 9606.ENSP00000265896 994
9606.ENSP00000003100 9606.ENSP00000290349 181
9606.ENSP00000003100 9606.ENSP00000309757 157
9606.ENSP00000003100 9606.ENSP00000345702 901
9606.ENSP00000003100 9606.ENSP00000363614 221
9606.ENSP00000003100 9606.ENSP00000328174 164
9606.ENSP00000003100 9606.ENSP00000385523 333
9606.ENSP00000003100 9606.ENSP00000416959 150
9606.ENSP00000003100 9606.ENSP00000280154 208
9606.ENSP00000003100 9606.ENSP00000440689 311
9606.ENSP00000003100 9606.ENSP00000479606 159
9606.ENSP00000003100 9606.ENSP00000217971 956
9606.ENSP00000003100 9606.ENSP00000300026 168
9606.ENSP00000003100 9606.ENSP00000478561 293
9606.ENSP00000003100 9606.ENSP00000231509 183
9606.ENSP00000003100 9606.ENSP00000324648 355
9606.ENSP00000003100 9606.ENSP00000346694 150
9606.ENSP00000003100 9606.ENSP00000265395 257
9606.ENSP00000003100 9606.ENSP00000381785 212
9606.ENSP00000003100 9606.ENSP00000222982 307
9606.ENSP00000003100 9606.ENSP00000463574 166
9606.ENSP00000003100 9606.ENSP00000328251 244
9606.ENSP00000003100 9606.ENSP00000244043 171
9606.ENSP00000003100 9606.ENSP00000390265 204
9606.ENSP00000003100 9606.ENSP00000320886 169
9606.ENSP00000003100 9606.ENSP00000358414 843
